timestamp,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
24.393515,-0.680885,0.459322,-0.570454,-0.155703,-0.648751,-0.016795,0.760816,-0.296372,0.339879,0.888111,0.309421,-0.042440,0.000000,0.000000,0.000000,1.000000
24.410189,-0.678748,0.465092,-0.568323,-0.156100,-0.649426,-0.018838,0.760192,-0.296855,0.342853,0.885062,0.314829,-0.043753,0.000000,0.000000,0.000000,1.000000
24.426863,-0.676307,0.471237,-0.566167,-0.156468,-0.650348,-0.021048,0.759345,-0.297372,0.345915,0.881756,0.320703,-0.045167,0.000000,0.000000,0.000000,1.000000
24.443536,-0.674000,0.477323,-0.563814,-0.156811,-0.650961,-0.022931,0.758765,-0.297905,0.349247,0.878429,0.326174,-0.046695,0.000000,0.000000,0.000000,1.000000
24.460210,-0.672063,0.482960,-0.561320,-0.157132,-0.650935,-0.023945,0.758756,-0.298426,0.353008,0.875315,0.330468,-0.048343,0.000000,0.000000,0.000000,1.000000
24.476883,-0.670347,0.488283,-0.558762,-0.158154,-0.650448,-0.024236,0.759164,-0.298721,0.357144,0.872349,0.333849,-0.050390,0.000000,0.000000,0.000000,1.000000
24.493557,-0.668485,0.493971,-0.555987,-0.158776,-0.649896,-0.024499,0.759629,-0.299110,0.361613,0.869133,0.337407,-0.052393,0.000000,0.000000,0.000000,1.000000
24.510230,-0.666098,0.500284,-0.553199,-0.159302,-0.649707,-0.024909,0.759776,-0.299491,0.366324,0.865503,0.341630,-0.054450,0.000000,0.000000,0.000000,1.000000
24.526904,-0.663202,0.506797,-0.550745,-0.159875,-0.650026,-0.025283,0.759491,-0.299818,0.370983,0.861695,0.346199,-0.056560,0.000000,0.000000,0.000000,1.000000
24.543578,-0.660109,0.513168,-0.548557,-0.160523,-0.650543,-0.025431,0.759043,-0.300097,0.375566,0.857911,0.350625,-0.058697,0.000000,0.000000,0.000000,1.000000
24.560251,-0.656878,0.519593,-0.546383,-0.161245,-0.651189,-0.025656,0.758482,-0.300358,0.380084,0.854029,0.355206,-0.060850,0.000000,0.000000,0.000000,1.000000
24.576925,-0.653480,0.526088,-0.544238,-0.162451,-0.651956,-0.025867,0.757815,-0.300463,0.384600,0.850037,0.359890,-0.063112,0.000000,0.000000,0.000000,1.000000
24.593598,-0.650048,0.532783,-0.541829,-0.163460,-0.652620,-0.026170,0.757234,-0.300672,0.389262,0.845847,0.364717,-0.065291,0.000000,0.000000,0.000000,1.000000
24.610272,-0.646500,0.539709,-0.539214,-0.164450,-0.653256,-0.026537,0.756672,-0.300915,0.394074,0.841433,0.369725,-0.067426,0.000000,0.000000,0.000000,1.000000
24.626945,-0.642597,0.547242,-0.536279,-0.165460,-0.654196,-0.027505,0.755825,-0.301162,0.398869,0.836523,0.375678,-0.069521,0.000000,0.000000,0.000000,1.000000
24.643619,-0.638483,0.555309,-0.532890,-0.166496,-0.655457,-0.029441,0.754658,-0.301408,0.403379,0.831123,0.382779,-0.071555,0.000000,0.000000,0.000000,1.000000
24.660293,-0.634255,0.563358,-0.529479,-0.167590,-0.657069,-0.031897,0.753155,-0.301629,0.407407,0.825597,0.390396,-0.073509,0.000000,0.000000,0.000000,1.000000
24.676966,-0.629779,0.571308,-0.526293,-0.169178,-0.659083,-0.034453,0.751281,-0.301758,0.411081,0.820012,0.398237,-0.074983,0.000000,0.000000,0.000000,1.000000
24.693640,-0.625171,0.579083,-0.523282,-0.170589,-0.661194,-0.036705,0.749317,-0.301864,0.414709,0.814442,0.405833,-0.076677,0.000000,0.000000,0.000000,1.000000
24.710313,-0.620571,0.586619,-0.520356,-0.171949,-0.663131,-0.038431,0.747516,-0.301949,0.418509,0.808951,0.412854,-0.078453,0.000000,0.000000,0.000000,1.000000
24.726987,-0.616064,0.594060,-0.517259,-0.173292,-0.664685,-0.039689,0.746069,-0.302030,0.422680,0.803441,0.419314,-0.080261,0.000000,0.000000,0.000000,1.000000
24.743660,-0.611963,0.601047,-0.514046,-0.174640,-0.665619,-0.040376,0.745198,-0.302130,0.427145,0.798193,0.424777,-0.082072,0.000000,0.000000,0.000000,1.000000
24.760334,-0.608168,0.607637,-0.510792,-0.176019,-0.666115,-0.040655,0.744740,-0.302261,0.431765,0.793174,0.429482,-0.083878,0.000000,0.000000,0.000000,1.000000
24.777008,-0.604235,0.614328,-0.507446,-0.178242,-0.666570,-0.040793,0.744325,-0.301699,0.436559,0.787995,0.434142,-0.085738,0.000000,0.000000,0.000000,1.000000
24.793681,-0.600098,0.621343,-0.503801,-0.179959,-0.667227,-0.041399,0.743703,-0.301609,0.441238,0.782444,0.439420,-0.087601,0.000000,0.000000,0.000000,1.000000
24.810355,-0.596059,0.628194,-0.500085,-0.181515,-0.667758,-0.041967,0.743194,-0.301675,0.445884,0.776924,0.444496,-0.089466,0.000000,0.000000,0.000000,1.000000
24.827028,-0.592242,0.634688,-0.496407,-0.183024,-0.668033,-0.042293,0.742928,-0.301793,0.450533,0.771610,0.449041,-0.091336,0.000000,0.000000,0.000000,1.000000
24.843702,-0.588423,0.641189,-0.492581,-0.184515,-0.668261,-0.042701,0.742701,-0.301922,0.455177,0.766195,0.453607,-0.093233,0.000000,0.000000,0.000000,1.000000
24.860375,-0.584538,0.647921,-0.488379,-0.185976,-0.668462,-0.043417,0.742478,-0.302051,0.459863,0.760469,0.458489,-0.095165,0.000000,0.000000,0.000000,1.000000
24.877049,-0.580626,0.654611,-0.484106,-0.187772,-0.668642,-0.044136,0.742273,-0.302040,0.464533,0.754677,0.463327,-0.097248,0.000000,0.000000,0.000000,1.000000
24.893723,-0.576949,0.661148,-0.479597,-0.189320,-0.668662,-0.045118,0.742196,-0.302110,0.469063,0.748898,0.468115,-0.099264,0.000000,0.000000,0.000000,1.000000
24.910396,-0.573130,0.667781,-0.474964,-0.190794,-0.668671,-0.046049,0.742131,-0.302179,0.473709,0.742933,0.472917,-0.101286,0.000000,0.000000,0.000000,1.000000
24.927070,-0.569049,0.674423,-0.470464,-0.192272,-0.668915,-0.046896,0.741858,-0.302218,0.478264,0.736854,0.477817,-0.103303,0.000000,0.000000,0.000000,1.000000
24.943743,-0.564940,0.680925,-0.466030,-0.193760,-0.669298,-0.047839,0.741452,-0.302244,0.482579,0.730789,0.482768,-0.105284,0.000000,0.000000,0.000000,1.000000
24.960417,-0.560941,0.687245,-0.461562,-0.195262,-0.669700,-0.048946,0.741017,-0.302279,0.486669,0.724775,0.487704,-0.107219,0.000000,0.000000,0.000000,1.000000
24.977090,-0.556813,0.693608,-0.457020,-0.196835,-0.670202,-0.050118,0.740484,-0.302248,0.490701,0.718607,0.492764,-0.109078,0.000000,0.000000,0.000000,1.000000
24.993764,-0.552418,0.700125,-0.452394,-0.198405,-0.670832,-0.051251,0.739836,-0.302269,0.494792,0.712179,0.497978,-0.110974,0.000000,0.000000,0.000000,1.000000
25.010438,-0.547946,0.706627,-0.447699,-0.199966,-0.671280,-0.052091,0.739371,-0.302323,0.499138,0.705667,0.502887,-0.112903,0.000000,0.000000,0.000000,1.000000
25.027111,-0.543559,0.713186,-0.442616,-0.201499,-0.671351,-0.052884,0.739250,-0.302424,0.503816,0.698977,0.507544,-0.114858,0.000000,0.000000,0.000000,1.000000
25.043785,-0.539321,0.719608,-0.437376,-0.203013,-0.671149,-0.053608,0.739382,-0.302556,0.508618,0.692308,0.511876,-0.116809,0.000000,0.000000,0.000000,1.000000
25.060458,-0.535183,0.725733,-0.432310,-0.204518,-0.670950,-0.054264,0.739515,-0.302689,0.513231,0.685833,0.515971,-0.118727,0.000000,0.000000,0.000000,1.000000
25.077132,-0.530891,0.731809,-0.427329,-0.206639,-0.670840,-0.054798,0.739575,-0.302899,0.517811,0.679303,0.520019,-0.120905,0.000000,0.000000,0.000000,1.000000
25.093805,-0.526638,0.737848,-0.422176,-0.208307,-0.670788,-0.055617,0.739561,-0.303054,0.522203,0.672671,0.524230,-0.122886,0.000000,0.000000,0.000000,1.000000
25.110479,-0.522201,0.744047,-0.416773,-0.209774,-0.670888,-0.056691,0.739389,-0.303188,0.526513,0.665717,0.528777,-0.124816,0.000000,0.000000,0.000000,1.000000
25.127152,-0.517509,0.750576,-0.410877,-0.211105,-0.671107,-0.058135,0.739078,-0.303295,0.530848,0.658222,0.533802,-0.126759,0.000000,0.000000,0.000000,1.000000
25.143826,-0.512893,0.757070,-0.404704,-0.212332,-0.671268,-0.059829,0.738797,-0.303380,0.535108,0.650588,0.538882,-0.128704,0.000000,0.000000,0.000000,1.000000
25.160500,-0.508449,0.763157,-0.398838,-0.213512,-0.671499,-0.061454,0.738453,-0.303421,0.539045,0.643285,0.543705,-0.130601,0.000000,0.000000,0.000000,1.000000
25.177173,-0.504060,0.768820,-0.393495,-0.215111,-0.671954,-0.062873,0.737919,-0.303220,0.542587,0.636367,0.548304,-0.131943,0.000000,0.000000,0.000000,1.000000
25.193847,-0.499665,0.774224,-0.388475,-0.216438,-0.672616,-0.064191,0.737203,-0.303109,0.545823,0.629648,0.552829,-0.133561,0.000000,0.000000,0.000000,1.000000
25.210520,-0.495286,0.779392,-0.383718,-0.217665,-0.673215,-0.065178,0.736569,-0.303019,0.549066,0.623137,0.556980,-0.135255,0.000000,0.000000,0.000000,1.000000
25.227194,-0.491025,0.784470,-0.378816,-0.218815,-0.673496,-0.066039,0.736235,-0.302954,0.552537,0.616641,0.560765,-0.136974,0.000000,0.000000,0.000000,1.000000
25.243868,-0.486886,0.789549,-0.373570,-0.219900,-0.673376,-0.066886,0.736268,-0.302912,0.556334,0.610031,0.564229,-0.138696,0.000000,0.000000,0.000000,1.000000
25.260541,-0.482846,0.794430,-0.368430,-0.220955,-0.673205,-0.067671,0.736353,-0.302857,0.560049,0.603574,0.567489,-0.140364,0.000000,0.000000,0.000000,1.000000
25.277215,-0.479000,0.798979,-0.363580,-0.222102,-0.673361,-0.068717,0.736114,-0.302778,0.563155,0.597419,0.570917,-0.141111,0.000000,0.000000,0.000000,1.000000
25.293888,-0.475104,0.803409,-0.358902,-0.223196,-0.674058,-0.070116,0.735343,-0.302637,0.565616,0.591285,0.574857,-0.142262,0.000000,0.000000,0.000000,1.000000
25.310562,-0.471206,0.807689,-0.354407,-0.224292,-0.674963,-0.071536,0.734376,-0.302442,0.567794,0.585254,0.578868,-0.143518,0.000000,0.000000,0.000000,1.000000
25.327235,-0.467292,0.811840,-0.350076,-0.225419,-0.675744,-0.072640,0.733549,-0.302208,0.570095,0.579344,0.582540,-0.144809,0.000000,0.000000,0.000000,1.000000
25.343909,-0.463077,0.816106,-0.345732,-0.226600,-0.676618,-0.073550,0.732652,-0.301926,0.572493,0.573203,0.586251,-0.146126,0.000000,0.000000,0.000000,1.000000
25.360583,-0.458645,0.820404,-0.341440,-0.227843,-0.677759,-0.074458,0.731504,-0.301591,0.574706,0.566915,0.590187,-0.147448,0.000000,0.000000,0.000000,1.000000
25.377256,-0.453693,0.824916,-0.337159,-0.230009,-0.679249,-0.075194,0.730046,-0.301344,0.576874,0.560232,0.594438,-0.148642,0.000000,0.000000,0.000000,1.000000
25.393930,-0.448234,0.829658,-0.332796,-0.231697,-0.680843,-0.075610,0.728516,-0.300928,0.579257,0.553128,0.598758,-0.150030,0.000000,0.000000,0.000000,1.000000
25.410603,-0.442397,0.834507,-0.328455,-0.233278,-0.682219,-0.075426,0.727247,-0.300434,0.582119,0.545810,0.602685,-0.151552,0.000000,0.000000,0.000000,1.000000
25.427277,-0.436319,0.839334,-0.324260,-0.234866,-0.683358,-0.074663,0.726256,-0.299900,0.585361,0.538465,0.606142,-0.153162,0.000000,0.000000,0.000000,1.000000
25.443950,-0.429958,0.844193,-0.320116,-0.236471,-0.684340,-0.073452,0.725454,-0.299347,0.588910,0.530983,0.609296,-0.154840,0.000000,0.000000,0.000000,1.000000
25.460624,-0.423505,0.849032,-0.315893,-0.238057,-0.685169,-0.072095,0.724808,-0.298802,0.592610,0.523400,0.612262,-0.156545,0.000000,0.000000,0.000000,1.000000
25.477297,-0.417044,0.853789,-0.311639,-0.240317,-0.685974,-0.070742,0.724179,-0.298436,0.596250,0.515791,0.615180,-0.157714,0.000000,0.000000,0.000000,1.000000
25.493971,-0.410866,0.858341,-0.307311,-0.242040,-0.686804,-0.069725,0.723491,-0.297989,0.599574,0.508321,0.618159,-0.159159,0.000000,0.000000,0.000000,1.000000
25.510645,-0.404889,0.862652,-0.303146,-0.243545,-0.687765,-0.068854,0.722660,-0.297520,0.602531,0.501091,0.621180,-0.160629,0.000000,0.000000,0.000000,1.000000
25.527318,-0.399265,0.866666,-0.299129,-0.244922,-0.688899,-0.068299,0.721633,-0.297060,0.604985,0.494192,0.624314,-0.162027,0.000000,0.000000,0.000000,1.000000
25.543992,-0.393962,0.870490,-0.295029,-0.246199,-0.690244,-0.068243,0.720351,-0.296625,0.606924,0.487433,0.627735,-0.163340,0.000000,0.000000,0.000000,1.000000
25.560665,-0.388848,0.874211,-0.290779,-0.247403,-0.691664,-0.068511,0.718962,-0.296218,0.608603,0.480689,0.631301,-0.164592,0.000000,0.000000,0.000000,1.000000
25.577339,-0.383918,0.877719,-0.286735,-0.248767,-0.693102,-0.068754,0.717553,-0.296139,0.610096,0.474218,0.634744,-0.164730,0.000000,0.000000,0.000000,1.000000
25.594012,-0.379366,0.880895,-0.283029,-0.249941,-0.694421,-0.068927,0.716260,-0.295852,0.611442,0.468266,0.637860,-0.165514,0.000000,0.000000,0.000000,1.000000
25.610686,-0.374914,0.883963,-0.279374,-0.251040,-0.695868,-0.069219,0.714826,-0.295491,0.612542,0.462406,0.641072,-0.166504,0.000000,0.000000,0.000000,1.000000
25.627360,-0.370303,0.886962,-0.275998,-0.252124,-0.697464,-0.069239,0.713267,-0.295078,0.613530,0.456623,0.644264,-0.167575,0.000000,0.000000,0.000000,1.000000
25.644033,-0.365642,0.889909,-0.272706,-0.253202,-0.698883,-0.068998,0.711900,-0.294645,0.614710,0.450890,0.647171,-0.168714,0.000000,0.000000,0.000000,1.000000
25.660707,-0.360852,0.892869,-0.269389,-0.254295,-0.700087,-0.068494,0.710764,-0.294200,0.616168,0.445077,0.649803,-0.169918,0.000000,0.000000,0.000000,1.000000
25.677380,-0.355718,0.895878,-0.266210,-0.254977,-0.701445,-0.067687,0.709503,-0.293838,0.617608,0.439115,0.652486,-0.170270,0.000000,0.000000,0.000000,1.000000
25.694054,-0.350470,0.898836,-0.263181,-0.256035,-0.703013,-0.066802,0.708032,-0.293348,0.618824,0.433164,0.655306,-0.171211,0.000000,0.000000,0.000000,1.000000
25.710727,-0.345148,0.901821,-0.259982,-0.257215,-0.704814,-0.066132,0.706303,-0.292809,0.619766,0.427018,0.658442,-0.172354,0.000000,0.000000,0.000000,1.000000
25.727401,-0.339837,0.904761,-0.256747,-0.258429,-0.706443,-0.065359,0.704746,-0.292259,0.620846,0.420876,0.661373,-0.173592,0.000000,0.000000,0.000000,1.000000
25.744075,-0.334698,0.907532,-0.253699,-0.259652,-0.707638,-0.064274,0.703646,-0.291732,0.622275,0.415036,0.663716,-0.174881,0.000000,0.000000,0.000000,1.000000
25.760748,-0.329686,0.910207,-0.250658,-0.260877,-0.708621,-0.063140,0.702759,-0.291234,0.623830,0.409312,0.665808,-0.176193,0.000000,0.000000,0.000000,1.000000
25.777422,-0.324574,0.912902,-0.247510,-0.262860,-0.709812,-0.062134,0.701645,-0.290883,0.625155,0.403422,0.668156,-0.176916,0.000000,0.000000,0.000000,1.000000
25.794095,-0.319658,0.915402,-0.244660,-0.264308,-0.710932,-0.061004,0.700610,-0.290441,0.626415,0.397892,0.670289,-0.178015,0.000000,0.000000,0.000000,1.000000
25.810769,-0.315059,0.917689,-0.242042,-0.265562,-0.711790,-0.059786,0.699843,-0.289989,0.627768,0.392775,0.672038,-0.179228,0.000000,0.000000,0.000000,1.000000
25.827442,-0.310674,0.919890,-0.239340,-0.266735,-0.712609,-0.058776,0.699095,-0.289544,0.629023,0.387747,0.673782,-0.180458,0.000000,0.000000,0.000000,1.000000
25.844116,-0.306457,0.922007,-0.236616,-0.267876,-0.713830,-0.058160,0.697899,-0.289089,0.629706,0.382780,0.675980,-0.181641,0.000000,0.000000,0.000000,1.000000
25.860790,-0.302410,0.924112,-0.233591,-0.268999,-0.715359,-0.058081,0.696339,-0.288639,0.629928,0.377682,0.678636,-0.182792,0.000000,0.000000,0.000000,1.000000
25.877463,-0.298060,0.926401,-0.230091,-0.270130,-0.716975,-0.058144,0.694669,-0.288649,0.630164,0.372022,0.681537,-0.182759,0.000000,0.000000,0.000000,1.000000
25.894137,-0.293808,0.928637,-0.226517,-0.271238,-0.718162,-0.058068,0.693449,-0.288354,0.630809,0.366417,0.683973,-0.183573,0.000000,0.000000,0.000000,1.000000
25.910810,-0.289746,0.930796,-0.222858,-0.272317,-0.718989,-0.057986,0.692598,-0.287985,0.631745,0.360910,0.686034,-0.184660,0.000000,0.000000,0.000000,1.000000
25.927484,-0.285682,0.932961,-0.219020,-0.273390,-0.719798,-0.058014,0.691756,-0.287589,0.632675,0.355272,0.688117,-0.185834,0.000000,0.000000,0.000000,1.000000
25.944157,-0.281550,0.935085,-0.215280,-0.274480,-0.720715,-0.057964,0.690804,-0.287176,0.633482,0.349652,0.690250,-0.187020,0.000000,0.000000,0.000000,1.000000
25.960831,-0.277342,0.937254,-0.211271,-0.275589,-0.721735,-0.058093,0.689728,-0.286761,0.634177,0.343772,0.692561,-0.188208,0.000000,0.000000,0.000000,1.000000
25.977504,-0.273010,0.939492,-0.206929,-0.277163,-0.723114,-0.058542,0.688244,-0.286591,0.634486,0.337531,0.695342,-0.187835,0.000000,0.000000,0.000000,1.000000
25.994178,-0.268877,0.941590,-0.202764,-0.278469,-0.724509,-0.059005,0.686735,-0.286249,0.634658,0.331552,0.698056,-0.188433,0.000000,0.000000,0.000000,1.000000
26.010852,-0.264917,0.943574,-0.198715,-0.279724,-0.725780,-0.059435,0.685355,-0.285866,0.634872,0.325785,0.700572,-0.189344,0.000000,0.000000,0.000000,1.000000
