timestamp,m00,m01,m02,m10,m11,m12,m20,m21,m22
27.011265,1331.102905,0.000000,964.300049,0.000000,1331.102905,719.058472,0.000000,0.000000,1.000000
27.027939,1331.076172,0.000000,964.298523,0.000000,1331.076172,719.076294,0.000000,0.000000,1.000000
27.044613,1331.043457,0.000000,964.304871,0.000000,1331.043457,719.094238,0.000000,0.000000,1.000000
27.061286,1331.058350,0.000000,964.290588,0.000000,1331.058350,719.087402,0.000000,0.000000,1.000000
27.077960,1331.070312,0.000000,964.274597,0.000000,1331.070312,719.046509,0.000000,0.000000,1.000000
27.094633,1331.049438,0.000000,964.278931,0.000000,1331.049438,719.059326,0.000000,0.000000,1.000000
27.111307,1331.049438,0.000000,964.240356,0.000000,1331.049438,719.080505,0.000000,0.000000,1.000000
27.127980,1331.046387,0.000000,964.279663,0.000000,1331.046387,719.072266,0.000000,0.000000,1.000000
27.144654,1331.055298,0.000000,964.237854,0.000000,1331.055298,719.017456,0.000000,0.000000,1.000000
27.161327,1331.049438,0.000000,964.259521,0.000000,1331.049438,719.002441,0.000000,0.000000,1.000000
27.178001,1331.013672,0.000000,964.264099,0.000000,1331.013672,719.010925,0.000000,0.000000,1.000000
27.194675,1331.046387,0.000000,964.287842,0.000000,1331.046387,718.986267,0.000000,0.000000,1.000000
27.211348,1331.031494,0.000000,964.279846,0.000000,1331.031494,719.054382,0.000000,0.000000,1.000000
27.228022,1331.049438,0.000000,964.271057,0.000000,1331.049438,718.991455,0.000000,0.000000,1.000000
27.244695,1331.043457,0.000000,964.227722,0.000000,1331.043457,719.019775,0.000000,0.000000,1.000000
27.261369,1331.034424,0.000000,964.248962,0.000000,1331.034424,718.999512,0.000000,0.000000,1.000000
27.278042,1331.040527,0.000000,964.294128,0.000000,1331.040527,719.071106,0.000000,0.000000,1.000000
27.294716,1331.064209,0.000000,964.290955,0.000000,1331.064209,719.069336,0.000000,0.000000,1.000000
27.311389,1331.067261,0.000000,964.283264,0.000000,1331.067261,719.051697,0.000000,0.000000,1.000000
27.328063,1331.058350,0.000000,964.259033,0.000000,1331.058350,719.052246,0.000000,0.000000,1.000000
27.344737,1331.022583,0.000000,964.247192,0.000000,1331.022583,719.079468,0.000000,0.000000,1.000000
27.361410,1331.132812,0.000000,964.291199,0.000000,1331.132812,719.090759,0.000000,0.000000,1.000000
27.378084,1331.624146,0.000000,964.276489,0.000000,1331.624146,719.045288,0.000000,0.000000,1.000000
27.394757,1331.615112,0.000000,964.261292,0.000000,1331.615112,719.059448,0.000000,0.000000,1.000000
27.411431,1331.594360,0.000000,964.264343,0.000000,1331.594360,719.098816,0.000000,0.000000,1.000000
27.428104,1331.597412,0.000000,964.262207,0.000000,1331.597412,719.057434,0.000000,0.000000,1.000000
27.444778,1331.618164,0.000000,964.271790,0.000000,1331.618164,719.090820,0.000000,0.000000,1.000000
27.461451,1331.609253,0.000000,964.288574,0.000000,1331.609253,719.099670,0.000000,0.000000,1.000000
27.478125,1331.588379,0.000000,964.267395,0.000000,1331.588379,719.105774,0.000000,0.000000,1.000000
27.494799,1331.624146,0.000000,964.230957,0.000000,1331.624146,719.110718,0.000000,0.000000,1.000000
27.511472,1331.618164,0.000000,964.261414,0.000000,1331.618164,719.116882,0.000000,0.000000,1.000000
27.528146,1331.594360,0.000000,964.213806,0.000000,1331.594360,719.095642,0.000000,0.000000,1.000000
27.544819,1331.600342,0.000000,964.312134,0.000000,1331.600342,719.066772,0.000000,0.000000,1.000000
27.561493,1331.683594,0.000000,964.263000,0.000000,1331.683594,719.119751,0.000000,0.000000,1.000000
27.578166,1332.216797,0.000000,964.277527,0.000000,1332.216797,719.153381,0.000000,0.000000,1.000000
27.594840,1332.261475,0.000000,964.256836,0.000000,1332.261475,719.161316,0.000000,0.000000,1.000000
27.611514,1332.261475,0.000000,964.269958,0.000000,1332.261475,719.148438,0.000000,0.000000,1.000000
27.628187,1332.261475,0.000000,964.217651,0.000000,1332.261475,719.125122,0.000000,0.000000,1.000000
27.644861,1332.273315,0.000000,964.215027,0.000000,1332.273315,719.143188,0.000000,0.000000,1.000000
27.661534,1332.234619,0.000000,964.254272,0.000000,1332.234619,719.204895,0.000000,0.000000,1.000000
27.678208,1332.246460,0.000000,964.208862,0.000000,1332.246460,719.230103,0.000000,0.000000,1.000000
27.694881,1332.425171,0.000000,964.217163,0.000000,1332.425171,719.188843,0.000000,0.000000,1.000000
27.711555,1332.827148,0.000000,964.224731,0.000000,1332.827148,719.184204,0.000000,0.000000,1.000000
27.728228,1332.824219,0.000000,964.169250,0.000000,1332.824219,719.240112,0.000000,0.000000,1.000000
27.744902,1332.788574,0.000000,964.196777,0.000000,1332.788574,719.252625,0.000000,0.000000,1.000000
27.761575,1332.931396,0.000000,964.182861,0.000000,1332.931396,719.288147,0.000000,0.000000,1.000000
27.778249,1333.458496,0.000000,964.220764,0.000000,1333.458496,719.269653,0.000000,0.000000,1.000000
27.794922,1333.458496,0.000000,964.193787,0.000000,1333.458496,719.237915,0.000000,0.000000,1.000000
27.811596,1333.467529,0.000000,964.178406,0.000000,1333.467529,719.264404,0.000000,0.000000,1.000000
27.828270,1333.461426,0.000000,964.205566,0.000000,1333.461426,719.257019,0.000000,0.000000,1.000000
27.844943,1333.455566,0.000000,964.177673,0.000000,1333.455566,719.221069,0.000000,0.000000,1.000000
27.861617,1333.470459,0.000000,964.197632,0.000000,1333.470459,719.276917,0.000000,0.000000,1.000000
27.878290,1333.467529,0.000000,964.226929,0.000000,1333.467529,719.255249,0.000000,0.000000,1.000000
27.894964,1333.571655,0.000000,964.236511,0.000000,1333.571655,719.252502,0.000000,0.000000,1.000000
27.911638,1333.979736,0.000000,964.208984,0.000000,1333.979736,719.284973,0.000000,0.000000,1.000000
27.928311,1333.991577,0.000000,964.258179,0.000000,1333.991577,719.291199,0.000000,0.000000,1.000000
27.944984,1334.003418,0.000000,964.246155,0.000000,1334.003418,719.277588,0.000000,0.000000,1.000000
27.961658,1334.211914,0.000000,964.207581,0.000000,1334.211914,719.268433,0.000000,0.000000,1.000000
27.978332,1334.628784,0.000000,964.249512,0.000000,1334.628784,719.253723,0.000000,0.000000,1.000000
27.995005,1334.619995,0.000000,964.273682,0.000000,1334.619995,719.251038,0.000000,0.000000,1.000000
28.011679,1334.604980,0.000000,964.284302,0.000000,1334.604980,719.253418,0.000000,0.000000,1.000000
28.028352,1334.786621,0.000000,964.297241,0.000000,1334.786621,719.199463,0.000000,0.000000,1.000000
28.045026,1335.206543,0.000000,964.313416,0.000000,1335.206543,719.170898,0.000000,0.000000,1.000000
28.061699,1335.218506,0.000000,964.325867,0.000000,1335.218506,719.236450,0.000000,0.000000,1.000000
28.078373,1335.194580,0.000000,964.388550,0.000000,1335.194580,719.193848,0.000000,0.000000,1.000000
28.095046,1335.194580,0.000000,964.347717,0.000000,1335.194580,719.239319,0.000000,0.000000,1.000000
28.111720,1335.164917,0.000000,964.394531,0.000000,1335.164917,719.175232,0.000000,0.000000,1.000000
28.128394,1335.206543,0.000000,964.440491,0.000000,1335.206543,719.172607,0.000000,0.000000,1.000000
28.145067,1335.236328,0.000000,964.406189,0.000000,1335.236328,719.173706,0.000000,0.000000,1.000000
28.161741,1335.194580,0.000000,964.383240,0.000000,1335.194580,719.135315,0.000000,0.000000,1.000000
28.178414,1335.173828,0.000000,964.426514,0.000000,1335.173828,719.108276,0.000000,0.000000,1.000000
28.195088,1335.167847,0.000000,964.427124,0.000000,1335.167847,719.133118,0.000000,0.000000,1.000000
28.211761,1335.182739,0.000000,964.418213,0.000000,1335.182739,719.121704,0.000000,0.000000,1.000000
28.228435,1335.364380,0.000000,964.476196,0.000000,1335.364380,719.128540,0.000000,0.000000,1.000000
28.245109,1335.873535,0.000000,964.514465,0.000000,1335.873535,719.058472,0.000000,0.000000,1.000000
28.261782,1335.885498,0.000000,964.483093,0.000000,1335.885498,719.054932,0.000000,0.000000,1.000000
28.278456,1335.826050,0.000000,964.510803,0.000000,1335.826050,719.039856,0.000000,0.000000,1.000000
28.295129,1335.965820,0.000000,964.544739,0.000000,1335.965820,719.015869,0.000000,0.000000,1.000000
28.311803,1336.397827,0.000000,964.515381,0.000000,1336.397827,719.016357,0.000000,0.000000,1.000000
28.328476,1336.442261,0.000000,964.559448,0.000000,1336.442261,718.972900,0.000000,0.000000,1.000000
28.345150,1336.433472,0.000000,964.572632,0.000000,1336.433472,718.957642,0.000000,0.000000,1.000000
28.361823,1336.394653,0.000000,964.572327,0.000000,1336.394653,718.962219,0.000000,0.000000,1.000000
28.378497,1336.373901,0.000000,964.580566,0.000000,1336.373901,718.968262,0.000000,0.000000,1.000000
28.395170,1336.448364,0.000000,964.649109,0.000000,1336.448364,718.975220,0.000000,0.000000,1.000000
28.411844,1336.463257,0.000000,964.611816,0.000000,1336.463257,718.979004,0.000000,0.000000,1.000000
28.428518,1336.561401,0.000000,964.604553,0.000000,1336.561401,718.923218,0.000000,0.000000,1.000000
28.445191,1337.073730,0.000000,964.681641,0.000000,1337.073730,718.915161,0.000000,0.000000,1.000000
28.461865,1337.031982,0.000000,964.689392,0.000000,1337.031982,718.951416,0.000000,0.000000,1.000000
28.478538,1337.031982,0.000000,964.647705,0.000000,1337.031982,719.006531,0.000000,0.000000,1.000000
28.495212,1337.186768,0.000000,964.727234,0.000000,1337.186768,718.935852,0.000000,0.000000,1.000000
28.511885,1337.603760,0.000000,964.700500,0.000000,1337.603760,718.953369,0.000000,0.000000,1.000000
28.528559,1337.615723,0.000000,964.749268,0.000000,1337.615723,718.974854,0.000000,0.000000,1.000000
28.545232,1337.633423,0.000000,964.740662,0.000000,1337.633423,718.964050,0.000000,0.000000,1.000000
28.561906,1337.761597,0.000000,964.823120,0.000000,1337.761597,718.941711,0.000000,0.000000,1.000000
28.578579,1338.229004,0.000000,964.852234,0.000000,1338.229004,718.959961,0.000000,0.000000,1.000000
28.595253,1338.220215,0.000000,964.839966,0.000000,1338.220215,718.998047,0.000000,0.000000,1.000000
28.611927,1338.211304,0.000000,964.884949,0.000000,1338.211304,719.047729,0.000000,0.000000,1.000000
28.628600,1338.190308,0.000000,964.937073,0.000000,1338.190308,718.998352,0.000000,0.000000,1.000000
28.645274,1338.193481,0.000000,964.976257,0.000000,1338.193481,719.006775,0.000000,0.000000,1.000000
28.661947,1338.196411,0.000000,965.014832,0.000000,1338.196411,719.007507,0.000000,0.000000,1.000000
28.678621,1338.193481,0.000000,965.022827,0.000000,1338.193481,719.069702,0.000000,0.000000,1.000000
28.695294,1338.241089,0.000000,965.077087,0.000000,1338.241089,718.962280,0.000000,0.000000,1.000000
28.711968,1338.229004,0.000000,965.135315,0.000000,1338.229004,718.951965,0.000000,0.000000,1.000000
28.728641,1338.238037,0.000000,965.171875,0.000000,1338.238037,718.965820,0.000000,0.000000,1.000000
28.745315,1338.270752,0.000000,965.167542,0.000000,1338.270752,718.974487,0.000000,0.000000,1.000000
28.761989,1338.419556,0.000000,965.258362,0.000000,1338.419556,718.957397,0.000000,0.000000,1.000000
28.778662,1338.821777,0.000000,965.224731,0.000000,1338.821777,718.974731,0.000000,0.000000,1.000000
28.795336,1338.836670,0.000000,965.241699,0.000000,1338.836670,718.930115,0.000000,0.000000,1.000000
28.812009,1338.827637,0.000000,965.251282,0.000000,1338.827637,718.904541,0.000000,0.000000,1.000000
28.828683,1338.833618,0.000000,965.343079,0.000000,1338.833618,718.864014,0.000000,0.000000,1.000000
28.845356,1338.809814,0.000000,965.331177,0.000000,1338.809814,718.899353,0.000000,0.000000,1.000000
28.862030,1338.815796,0.000000,965.328430,0.000000,1338.815796,718.892578,0.000000,0.000000,1.000000
28.878703,1338.806885,0.000000,965.294800,0.000000,1338.806885,718.886963,0.000000,0.000000,1.000000
28.895377,1338.809814,0.000000,965.304321,0.000000,1338.809814,718.914001,0.000000,0.000000,1.000000
28.912051,1338.791992,0.000000,965.316711,0.000000,1338.791992,718.846191,0.000000,0.000000,1.000000
28.928724,1338.833618,0.000000,965.367798,0.000000,1338.833618,718.861389,0.000000,0.000000,1.000000
28.945398,1338.833618,0.000000,965.403442,0.000000,1338.833618,718.854736,0.000000,0.000000,1.000000
28.962071,1338.785889,0.000000,965.376648,0.000000,1338.785889,718.822144,0.000000,0.000000,1.000000
28.978745,1338.794922,0.000000,965.410217,0.000000,1338.794922,718.824402,0.000000,0.000000,1.000000
28.995418,1338.851440,0.000000,965.332153,0.000000,1338.851440,718.860657,0.000000,0.000000,1.000000
29.012092,1338.794922,0.000000,965.352234,0.000000,1338.794922,718.874207,0.000000,0.000000,1.000000
29.028765,1338.908081,0.000000,965.347290,0.000000,1338.908081,718.828308,0.000000,0.000000,1.000000
29.045439,1339.473999,0.000000,965.380920,0.000000,1339.473999,718.800598,0.000000,0.000000,1.000000
29.062112,1339.470947,0.000000,965.385376,0.000000,1339.470947,718.884583,0.000000,0.000000,1.000000
29.078786,1339.438110,0.000000,965.422668,0.000000,1339.438110,718.889587,0.000000,0.000000,1.000000
29.095459,1339.467896,0.000000,965.416077,0.000000,1339.467896,718.859192,0.000000,0.000000,1.000000
29.112133,1339.461914,0.000000,965.413574,0.000000,1339.461914,718.891907,0.000000,0.000000,1.000000
29.128807,1339.411377,0.000000,965.400452,0.000000,1339.411377,718.894958,0.000000,0.000000,1.000000
29.145480,1339.456055,0.000000,965.439148,0.000000,1339.456055,718.909058,0.000000,0.000000,1.000000
29.162154,1339.583984,0.000000,965.487976,0.000000,1339.583984,718.903137,0.000000,0.000000,1.000000
29.178827,1339.989136,0.000000,965.456543,0.000000,1339.989136,718.936523,0.000000,0.000000,1.000000
29.195501,1340.039673,0.000000,965.501282,0.000000,1340.039673,718.933350,0.000000,0.000000,1.000000
29.212174,1340.093262,0.000000,965.494141,0.000000,1340.093262,718.911987,0.000000,0.000000,1.000000
29.228848,1340.015869,0.000000,965.576660,0.000000,1340.015869,718.928467,0.000000,0.000000,1.000000
29.245521,1339.959351,0.000000,965.550415,0.000000,1339.959351,718.913635,0.000000,0.000000,1.000000
29.262195,1340.012939,0.000000,965.615662,0.000000,1340.012939,718.906006,0.000000,0.000000,1.000000
29.278868,1340.015869,0.000000,965.626892,0.000000,1340.015869,718.899719,0.000000,0.000000,1.000000
29.295542,1339.986084,0.000000,965.621643,0.000000,1339.986084,718.970703,0.000000,0.000000,1.000000
29.312216,1339.986084,0.000000,965.666687,0.000000,1339.986084,718.975037,0.000000,0.000000,1.000000
29.328889,1340.003906,0.000000,965.714905,0.000000,1340.003906,718.955750,0.000000,0.000000,1.000000
29.345563,1339.983154,0.000000,965.728455,0.000000,1339.983154,718.975098,0.000000,0.000000,1.000000
29.362236,1339.986084,0.000000,965.747559,0.000000,1339.986084,718.946350,0.000000,0.000000,1.000000
29.378910,1339.965210,0.000000,965.775452,0.000000,1339.965210,718.975891,0.000000,0.000000,1.000000
29.395583,1339.994995,0.000000,965.746704,0.000000,1339.994995,718.957703,0.000000,0.000000,1.000000
29.412257,1340.000977,0.000000,965.828918,0.000000,1340.000977,718.989746,0.000000,0.000000,1.000000
29.428930,1340.045654,0.000000,965.834045,0.000000,1340.045654,719.025940,0.000000,0.000000,1.000000
29.445604,1339.983154,0.000000,965.893921,0.000000,1339.983154,719.022766,0.000000,0.000000,1.000000
29.462277,1340.027832,0.000000,965.871887,0.000000,1340.027832,719.034607,0.000000,0.000000,1.000000
29.478951,1340.015869,0.000000,965.873047,0.000000,1340.015869,718.966187,0.000000,0.000000,1.000000
29.495625,1340.036743,0.000000,965.932922,0.000000,1340.036743,719.022644,0.000000,0.000000,1.000000
29.512298,1340.027832,0.000000,965.925293,0.000000,1340.027832,718.985657,0.000000,0.000000,1.000000
29.528972,1339.998047,0.000000,965.910767,0.000000,1339.998047,718.982056,0.000000,0.000000,1.000000
29.545645,1340.003906,0.000000,965.914734,0.000000,1340.003906,718.997070,0.000000,0.000000,1.000000
29.562319,1339.980103,0.000000,965.953247,0.000000,1339.980103,719.073608,0.000000,0.000000,1.000000
29.578992,1340.018799,0.000000,965.985168,0.000000,1340.018799,719.057617,0.000000,0.000000,1.000000
29.595666,1339.994995,0.000000,965.963867,0.000000,1339.994995,719.066223,0.000000,0.000000,1.000000
29.612339,1339.971191,0.000000,965.964417,0.000000,1339.971191,719.046814,0.000000,0.000000,1.000000
29.629013,1340.048584,0.000000,965.975464,0.000000,1340.048584,719.054810,0.000000,0.000000,1.000000
29.645687,1340.033691,0.000000,965.970764,0.000000,1340.033691,719.043945,0.000000,0.000000,1.000000
29.662360,1340.027832,0.000000,965.961792,0.000000,1340.027832,719.050781,0.000000,0.000000,1.000000
29.679034,1339.998047,0.000000,965.952515,0.000000,1339.998047,719.045105,0.000000,0.000000,1.000000
29.695707,1339.991943,0.000000,965.978333,0.000000,1339.991943,719.069702,0.000000,0.000000,1.000000
29.712381,1339.956421,0.000000,965.956848,0.000000,1339.956421,719.071838,0.000000,0.000000,1.000000
29.729054,1339.971191,0.000000,965.993103,0.000000,1339.971191,719.084534,0.000000,0.000000,1.000000
29.745728,1340.018799,0.000000,966.039185,0.000000,1340.018799,719.078125,0.000000,0.000000,1.000000
29.762401,1340.018799,0.000000,966.039673,0.000000,1340.018799,719.073547,0.000000,0.000000,1.000000
29.779075,1340.012939,0.000000,966.010376,0.000000,1340.012939,719.092896,0.000000,0.000000,1.000000
29.795748,1340.027832,0.000000,966.044800,0.000000,1340.027832,719.086853,0.000000,0.000000,1.000000
29.812422,1340.054688,0.000000,966.040710,0.000000,1340.054688,719.069519,0.000000,0.000000,1.000000
29.829095,1339.825317,0.000000,966.037292,0.000000,1339.825317,719.082703,0.000000,0.000000,1.000000
29.845769,1339.432251,0.000000,966.042358,0.000000,1339.432251,719.057861,0.000000,0.000000,1.000000
29.862443,1339.444092,0.000000,966.042725,0.000000,1339.444092,719.070129,0.000000,0.000000,1.000000
29.879116,1339.461914,0.000000,966.022278,0.000000,1339.461914,719.077087,0.000000,0.000000,1.000000
29.895790,1339.435181,0.000000,965.989563,0.000000,1339.435181,719.097351,0.000000,0.000000,1.000000
29.912463,1339.470947,0.000000,966.033508,0.000000,1339.470947,719.052429,0.000000,0.000000,1.000000
29.929137,1339.429199,0.000000,965.989197,0.000000,1339.429199,719.094482,0.000000,0.000000,1.000000
29.945810,1339.405396,0.000000,966.001099,0.000000,1339.405396,719.088501,0.000000,0.000000,1.000000
29.962484,1339.485840,0.000000,966.016174,0.000000,1339.485840,719.085510,0.000000,0.000000,1.000000
29.979157,1339.494751,0.000000,965.963074,0.000000,1339.494751,719.087402,0.000000,0.000000,1.000000
29.995831,1339.473999,0.000000,965.962952,0.000000,1339.473999,719.083679,0.000000,0.000000,1.000000
30.012505,1339.467896,0.000000,965.966614,0.000000,1339.467896,719.062195,0.000000,0.000000,1.000000
30.029178,1339.280396,0.000000,965.992493,0.000000,1339.280396,719.136536,0.000000,0.000000,1.000000
30.045852,1338.821777,0.000000,965.980225,0.000000,1338.821777,719.118347,0.000000,0.000000,1.000000
30.062525,1338.789062,0.000000,965.977173,0.000000,1338.789062,719.109985,0.000000,0.000000,1.000000
30.079199,1338.809814,0.000000,965.996826,0.000000,1338.809814,719.070557,0.000000,0.000000,1.000000
30.095872,1339.131470,0.000000,965.947693,0.000000,1339.131470,719.051941,0.000000,0.000000,1.000000
30.112546,1339.980103,0.000000,965.997986,0.000000,1339.980103,719.042358,0.000000,0.000000,1.000000
30.129219,1340.051636,0.000000,965.979126,0.000000,1340.051636,719.071350,0.000000,0.000000,1.000000
30.145893,1340.006958,0.000000,965.990540,0.000000,1340.006958,719.068298,0.000000,0.000000,1.000000
30.162566,1340.316650,0.000000,965.994324,0.000000,1340.316650,719.050476,0.000000,0.000000,1.000000
30.179240,1341.198120,0.000000,965.955261,0.000000,1341.198120,719.087463,0.000000,0.000000,1.000000
30.195913,1341.183105,0.000000,966.031067,0.000000,1341.183105,719.065613,0.000000,0.000000,1.000000
30.212587,1341.215942,0.000000,966.014648,0.000000,1341.215942,719.048645,0.000000,0.000000,1.000000
30.229261,1341.379761,0.000000,965.990967,0.000000,1341.379761,719.113403,0.000000,0.000000,1.000000
30.245934,1341.790771,0.000000,966.065918,0.000000,1341.790771,719.062866,0.000000,0.000000,1.000000
30.262608,1341.760986,0.000000,966.066528,0.000000,1341.760986,719.073608,0.000000,0.000000,1.000000
30.279281,1341.769897,0.000000,966.036194,0.000000,1341.769897,719.119873,0.000000,0.000000,1.000000
30.295955,1341.924805,0.000000,966.061157,0.000000,1341.924805,719.048218,0.000000,0.000000,1.000000
30.312628,1342.457764,0.000000,966.039185,0.000000,1342.457764,719.130310,0.000000,0.000000,1.000000
30.329302,1342.407104,0.000000,966.051514,0.000000,1342.407104,719.159241,0.000000,0.000000,1.000000
30.345975,1342.407104,0.000000,966.033081,0.000000,1342.407104,719.114014,0.000000,0.000000,1.000000
30.362649,1342.553101,0.000000,966.029724,0.000000,1342.553101,719.144653,0.000000,0.000000,1.000000
30.379322,1342.981934,0.000000,966.044373,0.000000,1342.981934,719.176025,0.000000,0.000000,1.000000
30.395996,1342.955078,0.000000,966.083435,0.000000,1342.955078,719.190186,0.000000,0.000000,1.000000
30.412670,1342.940186,0.000000,966.021057,0.000000,1342.940186,719.217712,0.000000,0.000000,1.000000
30.429343,1343.133667,0.000000,966.069946,0.000000,1343.133667,719.256409,0.000000,0.000000,1.000000
30.446017,1343.616211,0.000000,966.014160,0.000000,1343.616211,719.290894,0.000000,0.000000,1.000000
30.462690,1343.613159,0.000000,966.063965,0.000000,1343.613159,719.262390,0.000000,0.000000,1.000000
30.479364,1343.616211,0.000000,966.029602,0.000000,1343.616211,719.251526,0.000000,0.000000,1.000000
30.496037,1343.720459,0.000000,966.027771,0.000000,1343.720459,719.327820,0.000000,0.000000,1.000000
30.512711,1344.161133,0.000000,966.053284,0.000000,1344.161133,719.341370,0.000000,0.000000,1.000000
30.529384,1344.110352,0.000000,966.017151,0.000000,1344.110352,719.312378,0.000000,0.000000,1.000000
30.546058,1344.113403,0.000000,966.039185,0.000000,1344.113403,719.346191,0.000000,0.000000,1.000000
30.562731,1344.301025,0.000000,966.045776,0.000000,1344.301025,719.340820,0.000000,0.000000,1.000000
30.579405,1344.848999,0.000000,966.087280,0.000000,1344.848999,719.360962,0.000000,0.000000,1.000000
30.596079,1344.834106,0.000000,966.040466,0.000000,1344.834106,719.389404,0.000000,0.000000,1.000000
30.612752,1344.854980,0.000000,966.023926,0.000000,1344.854980,719.366638,0.000000,0.000000,1.000000
30.629426,1345.033569,0.000000,966.047791,0.000000,1345.033569,719.291199,0.000000,0.000000,1.000000
30.646099,1345.376099,0.000000,966.057983,0.000000,1345.376099,719.293213,0.000000,0.000000,1.000000
30.662773,1345.358154,0.000000,966.054138,0.000000,1345.358154,719.319275,0.000000,0.000000,1.000000
30.679446,1345.414795,0.000000,966.052307,0.000000,1345.414795,719.296387,0.000000,0.000000,1.000000
30.696120,1345.405884,0.000000,966.052551,0.000000,1345.405884,719.302063,0.000000,0.000000,1.000000
30.712793,1345.373047,0.000000,966.013550,0.000000,1345.373047,719.294739,0.000000,0.000000,1.000000
30.729467,1345.361206,0.000000,966.046448,0.000000,1345.361206,719.287903,0.000000,0.000000,1.000000
30.746140,1345.447510,0.000000,966.022278,0.000000,1345.447510,719.254517,0.000000,0.000000,1.000000
30.762814,1345.376099,0.000000,966.028198,0.000000,1345.376099,719.248718,0.000000,0.000000,1.000000
30.779487,1345.325439,0.000000,966.049011,0.000000,1345.325439,719.230835,0.000000,0.000000,1.000000
30.796161,1345.358154,0.000000,966.027405,0.000000,1345.358154,719.249390,0.000000,0.000000,1.000000
30.812835,1345.376099,0.000000,966.041077,0.000000,1345.376099,719.237793,0.000000,0.000000,1.000000
30.829508,1345.349243,0.000000,966.055542,0.000000,1345.349243,719.212952,0.000000,0.000000,1.000000
30.846182,1345.420776,0.000000,966.023193,0.000000,1345.420776,719.250671,0.000000,0.000000,1.000000
30.862855,1345.405884,0.000000,966.021179,0.000000,1345.405884,719.269653,0.000000,0.000000,1.000000
30.879529,1345.396851,0.000000,966.064453,0.000000,1345.396851,719.232788,0.000000,0.000000,1.000000
30.896202,1345.382080,0.000000,966.042419,0.000000,1345.382080,719.222473,0.000000,0.000000,1.000000
30.912876,1345.370117,0.000000,966.084961,0.000000,1345.370117,719.225159,0.000000,0.000000,1.000000
30.929549,1345.394043,0.000000,966.010864,0.000000,1345.394043,719.265442,0.000000,0.000000,1.000000
30.946223,1345.382080,0.000000,966.056580,0.000000,1345.382080,719.279968,0.000000,0.000000,1.000000
30.962897,1345.536865,0.000000,966.045410,0.000000,1345.536865,719.295471,0.000000,0.000000,1.000000
30.979570,1346.013428,0.000000,966.045715,0.000000,1346.013428,719.285522,0.000000,0.000000,1.000000
30.996244,1346.010376,0.000000,966.044312,0.000000,1346.010376,719.317871,0.000000,0.000000,1.000000
31.012917,1346.010376,0.000000,966.026001,0.000000,1346.010376,719.360779,0.000000,0.000000,1.000000
31.029591,1346.040161,0.000000,966.041687,0.000000,1346.040161,719.330750,0.000000,0.000000,1.000000
31.046264,1346.016357,0.000000,966.045410,0.000000,1346.016357,719.388245,0.000000,0.000000,1.000000
31.062938,1345.977661,0.000000,966.078003,0.000000,1345.977661,719.376770,0.000000,0.000000,1.000000
31.079611,1346.004395,0.000000,966.044556,0.000000,1346.004395,719.398438,0.000000,0.000000,1.000000
31.096285,1346.031372,0.000000,966.056763,0.000000,1346.031372,719.429199,0.000000,0.000000,1.000000
31.112958,1346.034180,0.000000,966.006226,0.000000,1346.034180,719.425598,0.000000,0.000000,1.000000
31.129632,1345.992554,0.000000,966.041443,0.000000,1345.992554,719.484375,0.000000,0.000000,1.000000
31.146305,1345.986572,0.000000,966.041321,0.000000,1345.986572,719.465759,0.000000,0.000000,1.000000
31.162979,1346.028198,0.000000,966.073120,0.000000,1346.028198,719.490173,0.000000,0.000000,1.000000
31.179653,1345.965698,0.000000,966.089233,0.000000,1345.965698,719.487061,0.000000,0.000000,1.000000
31.196326,1345.992554,0.000000,966.138123,0.000000,1345.992554,719.511292,0.000000,0.000000,1.000000
31.213000,1345.986572,0.000000,966.112000,0.000000,1345.986572,719.534668,0.000000,0.000000,1.000000
31.229673,1345.992554,0.000000,966.026733,0.000000,1345.992554,719.586670,0.000000,0.000000,1.000000
31.246347,1346.034180,0.000000,966.060242,0.000000,1346.034180,719.544922,0.000000,0.000000,1.000000
31.263020,1345.989624,0.000000,966.128967,0.000000,1345.989624,719.600281,0.000000,0.000000,1.000000
31.279694,1346.031372,0.000000,966.151489,0.000000,1346.031372,719.647095,0.000000,0.000000,1.000000
31.296367,1346.072998,0.000000,966.171265,0.000000,1346.072998,719.587952,0.000000,0.000000,1.000000
31.313041,1346.028198,0.000000,966.157104,0.000000,1346.028198,719.598694,0.000000,0.000000,1.000000
31.329714,1345.974731,0.000000,966.154297,0.000000,1345.974731,719.599487,0.000000,0.000000,1.000000
31.346388,1346.004395,0.000000,966.156006,0.000000,1346.004395,719.574097,0.000000,0.000000,1.000000
31.363062,1346.084839,0.000000,966.160828,0.000000,1346.084839,719.565918,0.000000,0.000000,1.000000
31.379735,1345.986572,0.000000,966.204895,0.000000,1345.986572,719.599365,0.000000,0.000000,1.000000
31.396408,1345.971680,0.000000,966.090820,0.000000,1345.971680,719.654114,0.000000,0.000000,1.000000
31.413082,1346.025269,0.000000,966.137451,0.000000,1346.025269,719.609619,0.000000,0.000000,1.000000
31.429756,1346.037109,0.000000,966.130066,0.000000,1346.037109,719.630310,0.000000,0.000000,1.000000
31.446429,1346.013428,0.000000,966.076172,0.000000,1346.013428,719.650574,0.000000,0.000000,1.000000
31.463103,1346.063965,0.000000,966.089722,0.000000,1346.063965,719.600403,0.000000,0.000000,1.000000
