timestamp, frame, x, y, z, qx, qy, qz, qw
1128026.398230083, 000854, 0.94472116, -0.10920361, -0.34703237, -0.32053468, 0.11341643, -0.9384115, -0.06146567
1128026.431577375, 000855, 0.9350639, -0.11024819, -0.34899876, -0.31485817, 0.11529975, -0.940159, -0.060591795
1128026.464924708, 000856, 0.9256815, -0.11115153, -0.35065606, -0.30919817, 0.11664271, -0.94195634, -0.05923798
1128026.498272041, 000857, 0.91688126, -0.11193492, -0.3521134, -0.30344844, 0.11773045, -0.9437756, -0.057846673
1128026.531619458, 000858, 0.9094218, -0.11263606, -0.35419685, -0.29707283, 0.11897208, -0.9456912, -0.057108186
1128026.564966708, 000859, 0.9018162, -0.113357924, -0.3555992, -0.2907746, 0.12027885, -0.9475151, -0.05655278
1128026.598314083, 000860, 0.8941327, -0.11391537, -0.35655794, -0.2844402, 0.1222366, -0.94925225, -0.055427395
1128026.631661583, 000861, 0.88665444, -0.11362292, -0.35828033, -0.27742055, 0.123419024, -0.9512873, -0.05345939
1128026.665008833, 000862, 0.8794469, -0.11324713, -0.35960594, -0.26982504, 0.12324691, -0.95362556, -0.051019218
1128026.698356208, 000863, 0.87247765, -0.1129894, -0.3605747, -0.26129404, 0.12219211, -0.95621294, -0.0495098
1128026.731703625, 000864, 0.86577374, -0.11217803, -0.3626439, -0.2530714, 0.12098003, -0.9586208, -0.048630286
1128026.765050958, 000865, 0.8589732, -0.11168675, -0.36415023, -0.2456839, 0.12029048, -0.96066344, -0.047909748
1128026.79839825, 000866, 0.85220116, -0.111480445, -0.36476654, -0.23925686, 0.12100476, -0.96224463, -0.046895705
1128026.831745708, 000867, 0.84584355, -0.11135769, -0.36492607, -0.23424791, 0.123521276, -0.9632248, -0.045478605
1128026.865093, 000868, 0.8393932, -0.111257456, -0.36419177, -0.23045768, 0.12680615, -0.96376514, -0.04434108
1128026.898440333, 000869, 0.83298963, -0.111056186, -0.36293393, -0.22745582, 0.12930532, -0.96417063, -0.043805744
1128026.931787666, 000870, 0.8275051, -0.11051657, -0.36189738, -0.2254338, 0.1306778, -0.96448886, -0.043176185
1128026.965135041, 000871, 0.82130295, -0.11026056, -0.36023012, -0.22481692, 0.13048866, -0.9646993, -0.04225188
1128026.998482375, 000872, 0.8148175, -0.11035569, -0.3581329, -0.22479242, 0.13035865, -0.9647678, -0.041208263
1128027.031829708, 000873, 0.80907804, -0.11038242, -0.35650116, -0.22416627, 0.13008355, -0.9649814, -0.040480264
1128027.065177125, 000874, 0.80217737, -0.111122504, -0.35325015, -0.22317363, 0.13032421, -0.96518797, -0.04026506
1128027.098524458, 000875, 0.79483604, -0.11198547, -0.34922692, -0.2222754, 0.13049994, -0.96537066, -0.040283836
1128027.13187175, 000876, 0.7881218, -0.112215556, -0.3466019, -0.2211056, 0.13039108, -0.9656554, -0.040249415
1128027.165219083, 000877, 0.7807496, -0.11281401, -0.34204102, -0.21979833, 0.13033704, -0.96596545, -0.040146306
1128027.198566458, 000878, 0.7728947, -0.113670975, -0.3358411, -0.21851379, 0.13086863, -0.96617794, -0.040315125
1128027.231913833, 000879, 0.7650955, -0.11393454, -0.33044916, -0.21680044, 0.13104996, -0.96650976, -0.04101526
1128027.265261166, 000880, 0.75687486, -0.11462401, -0.3241565, -0.2148867, 0.1317436, -0.9667801, -0.042467568
1128027.298608541, 000881, 0.74841386, -0.11591017, -0.31710926, -0.21238509, 0.13420288, -0.96687466, -0.045117076
1128027.331955958, 000882, 0.7396988, -0.1167018, -0.31127992, -0.21074979, 0.13782954, -0.9665992, -0.0476801
1128027.36530325, 000883, 0.7310097, -0.11868611, -0.3041841, -0.21117622, 0.14172813, -0.9658681, -0.049157448
1128027.398650583, 000884, 0.7226766, -0.12082876, -0.29724422, -0.21201354, 0.14443116, -0.9652602, -0.049624376
1128027.431997958, 000885, 0.7146075, -0.121665545, -0.29123214, -0.2123914, 0.14638104, -0.96486914, -0.04989905
1128027.465345375, 000886, 0.7071868, -0.12420541, -0.28474918, -0.21261276, 0.14875932, -0.9644189, -0.05062251
1128027.498692583, 000887, 0.7002086, -0.12721093, -0.27843854, -0.21235159, 0.15148884, -0.96396863, -0.0521761
1128027.532039958, 000888, 0.69370615, -0.12975556, -0.27307612, -0.21147536, 0.15497029, -0.96348464, -0.05440278
1128027.565387333, 000889, 0.68778366, -0.13279894, -0.2676035, -0.21093045, 0.15868813, -0.96287465, -0.056557532
1128027.598734625, 000890, 0.682431, -0.13610628, -0.26218837, -0.21115324, 0.16194965, -0.96217483, -0.05836258
1128027.632082083, 000891, 0.67721164, -0.13901012, -0.2578159, -0.2118792, 0.16511604, -0.961388, -0.059808552
1128027.665429333, 000892, 0.67275363, -0.14205202, -0.25290895, -0.21277818, 0.16839926, -0.96053815, -0.061103746
1128027.698776666, 000893, 0.66850525, -0.143718, -0.24943376, -0.21365279, 0.1713865, -0.95974845, -0.06214556
1128027.732124, 000894, 0.66480416, -0.1459006, -0.24550115, -0.21439825, 0.17353356, -0.9591627, -0.06266038
1128027.765471416, 000895, 0.6616001, -0.1485476, -0.24133345, -0.21477608, 0.17526093, -0.9587471, -0.06291955
1128027.79881875, 000896, 0.6587991, -0.15144011, -0.23723376, -0.21498102, 0.17702298, -0.95835215, -0.06330206
1128027.832166125, 000897, 0.656633, -0.1542481, -0.23334566, -0.21539599, 0.17966205, -0.9577159, -0.0640811
1128027.865513416, 000898, 0.65471524, -0.15752529, -0.22902782, -0.21634789, 0.18248889, -0.9569084, -0.06494299
1128027.898860791, 000899, 0.6532918, -0.16118485, -0.22407342, -0.2167453, 0.18650112, -0.9559535, -0.066269994
1128027.932208166, 000900, 0.65278584, -0.16455296, -0.21952684, -0.21716282, 0.19114332, -0.95487684, -0.067191444
1128027.965555458, 000901, 0.6527016, -0.16807169, -0.21426632, -0.21742313, 0.19545998, -0.95389843, -0.06782632
1128027.998902791, 000902, 0.65312237, -0.17173834, -0.20830025, -0.21660943, 0.19959074, -0.9531589, -0.06878942
1128028.032250208, 000903, 0.6543183, -0.17495038, -0.20237406, -0.21479216, 0.20414095, -0.9525212, -0.069958426
1128028.065597541, 000904, 0.65600204, -0.17828918, -0.19561677, -0.21252131, 0.20868637, -0.95197815, -0.07086849
1128028.098944791, 000905, 0.6582844, -0.1816493, -0.18805179, -0.2098958, 0.21287085, -0.9516255, -0.07098305
1128028.132292208, 000906, 0.6607363, -0.18474926, -0.18053906, -0.20637167, 0.21685489, -0.9515304, -0.07053121
1128028.165639541, 000907, 0.6645099, -0.18768223, -0.17232598, -0.20199029, 0.22035274, -0.95172894, -0.06968874
1128028.198986875, 000908, 0.6690807, -0.19029233, -0.16411619, -0.19749333, 0.22333157, -0.95208293, -0.0682459
1128028.232334208, 000909, 0.6748536, -0.1925703, -0.15598764, -0.19260158, 0.22550648, -0.9527059, -0.06635417
1128028.265681458, 000910, 0.6808465, -0.19449939, -0.14804623, -0.18740088, 0.22704256, -0.95352995, -0.0641347
1128028.299028833, 000911, 0.6874288, -0.19601586, -0.14040321, -0.18148902, 0.22809234, -0.9545718, -0.06187358
1128028.33237625, 000912, 0.69484764, -0.196729, -0.13315551, -0.17466046, 0.22889167, -0.9558043, -0.059501987
1128028.365723458, 000913, 0.70244855, -0.19739611, -0.126104, -0.16793707, 0.23007157, -0.9569084, -0.05648388
1128028.399070916, 000914, 0.71053576, -0.19779561, -0.11912529, -0.1615065, 0.23092793, -0.9580187, -0.052802395
1128028.43241825, 000915, 0.7192395, -0.19773845, -0.1126115, -0.15487093, 0.23283406, -0.9588527, -0.049037833
1128028.465765625, 000916, 0.7281969, -0.19776505, -0.10576886, -0.14799827, 0.23498283, -0.95958173, -0.04563419
1128028.499112958, 000917, 0.737107, -0.19788134, -0.09894467, -0.14086019, 0.23625316, -0.960466, -0.042987276
1128028.532460291, 000918, 0.74591917, -0.1971845, -0.09364294, -0.13286766, 0.23742424, -0.9613983, -0.04110014
1128028.565807583, 000919, 0.7542494, -0.19705555, -0.088115215, -0.12496417, 0.23832275, -0.9623057, -0.03941926
1128028.599154916, 000920, 0.76205045, -0.1974642, -0.08247341, -0.117750116, 0.23957959, -0.9629738, -0.03765822
1128028.63250225, 000921, 0.7697514, -0.19706246, -0.07769781, -0.1103673, 0.24156062, -0.96341896, -0.035935547
1128028.665849666, 000922, 0.77669024, -0.19727701, -0.07240103, -0.102707945, 0.2438139, -0.9637879, -0.033448074
1128028.699196916, 000923, 0.7827954, -0.19752723, -0.06694412, -0.094929226, 0.245774, -0.964195, -0.030191451
1128028.732544375, 000924, 0.7886935, -0.1961493, -0.06259593, -0.086068414, 0.24650118, -0.9649331, -0.027084911
1128028.765891625, 000925, 0.79341394, -0.1948375, -0.058394864, -0.07599064, 0.2463161, -0.9658969, -0.024431461
1128028.799239, 000926, 0.79692703, -0.19341098, -0.05453596, -0.06557041, 0.24489614, -0.9670813, -0.021910759
1128028.832586375, 000927, 0.7998013, -0.19099201, -0.05176744, -0.055237487, 0.24315417, -0.9682162, -0.019553643
1128028.865933583, 000928, 0.8013873, -0.1887754, -0.049277954, -0.045248147, 0.24081305, -0.96936446, -0.017149303
1128028.899281041, 000929, 0.8027193, -0.18571119, -0.04706902, -0.035289746, 0.23797649, -0.9705139, -0.014987223
1128028.932628291, 000930, 0.80314887, -0.18293883, -0.045185048, -0.025260098, 0.23449264, -0.97170335, -0.012949397
1128028.965975708, 000931, 0.80293584, -0.18030822, -0.043565176, -0.015322657, 0.23059049, -0.97286236, -0.011489008
1128028.999322916, 000932, 0.8023496, -0.17770746, -0.0423147, -0.006026559, 0.22669128, -0.97389305, -0.010351785
1128029.032670375, 000933, 0.8022059, -0.17451501, -0.04164418, 0.0023078641, 0.22321996, -0.9747213, -0.009266333
1128029.066017708, 000934, 0.8015191, -0.17200482, -0.04106573, 0.009010101, 0.21956557, -0.9755251, -0.0077868346
1128029.099365041, 000935, 0.80043036, -0.16900213, -0.04096581, 0.01498034, 0.2162539, -0.9762006, -0.006498774
1128029.132712416, 000936, 0.79925776, -0.16672596, -0.040669326, 0.020229712, 0.21305327, -0.9768161, -0.0054190494
1128029.16605975, 000937, 0.79788625, -0.16484198, -0.040378995, 0.024535334, 0.2101171, -0.97735727, -0.004638351
1128029.199407083, 000938, 0.7960518, -0.16220489, -0.040987693, 0.027622955, 0.20660238, -0.9780277, -0.0037738304
1128029.232754333, 000939, 0.79396874, -0.15939298, -0.041649435, 0.029908663, 0.2024794, -0.9788247, -0.0031249456
1128029.266101791, 000940, 0.7914641, -0.15637216, -0.04257506, 0.031606637, 0.1981828, -0.9796509, -0.00294863
1128029.299449166, 000941, 0.78843033, -0.15287527, -0.044014633, 0.03278317, 0.19291313, -0.98066396, -0.002823631
1128029.332796375, 000942, 0.78602105, -0.14840814, -0.046056654, 0.033906642, 0.18642975, -0.98187876, -0.0028818136
1128029.366143791, 000943, 0.7827407, -0.14340152, -0.048605785, 0.0347951, 0.17907052, -0.9832149, -0.0033972845
1128029.399491125, 000944, 0.7787233, -0.1379642, -0.051680923, 0.035806157, 0.17087801, -0.9846313, -0.0044499114
1128029.432838458, 000945, 0.77489483, -0.13175811, -0.055245183, 0.03783673, 0.1624285, -0.9859751, -0.0061990754
1128029.46618575, 000946, 0.7705556, -0.12596719, -0.05881408, 0.04009766, 0.15490831, -0.98708165, -0.008080176
1128029.499533083, 000947, 0.76606566, -0.120491244, -0.06303807, 0.04126894, 0.14963551, -0.98783517, -0.009365287
1128029.532880416, 000948, 0.761314, -0.11578725, -0.06712766, 0.041096997, 0.14493252, -0.98853785, -0.009922884
1128029.566227833, 000949, 0.7564192, -0.11191981, -0.0709017, 0.04089378, 0.14135431, -0.9890631, -0.010044136
1128029.599575083, 000950, 0.75145495, -0.10880919, -0.07440379, 0.041485533, 0.13879992, -0.98939973, -0.010080965
1128029.632922416, 000951, 0.74664617, -0.10458095, -0.07979801, 0.04228427, 0.13627508, -0.9897207, -0.009696674
1128029.666269791, 000952, 0.7419945, -0.102102265, -0.08337591, 0.042982332, 0.13298114, -0.9901479, -0.008702156
1128029.699617125, 000953, 0.73749894, -0.099998325, -0.08673803, 0.043866873, 0.1292597, -0.99060935, -0.007795991
1128029.732964416, 000954, 0.7334021, -0.09702979, -0.09143019, 0.044833954, 0.12611163, -0.9909736, -0.0075581735
1128029.766311833, 000955, 0.729054, -0.0950257, -0.09527366, 0.045610357, 0.123332456, -0.99128884, -0.0074296882
1128029.799659166, 000956, 0.72474027, -0.0934073, -0.098672464, 0.046615787, 0.12060515, -0.9915763, -0.0076030022
1128029.833006541, 000957, 0.72096103, -0.08974571, -0.103861414, 0.04761889, 0.118161686, -0.99182004, -0.007950555
1128029.866353791, 000958, 0.71717256, -0.08723841, -0.10790124, 0.048116762, 0.11581342, -0.99207336, -0.007898523
1128029.899701166, 000959, 0.71348155, -0.08546132, -0.1111594, 0.048418324, 0.11278631, -0.9924109, -0.0074495887
1128029.933048541, 000960, 0.71044177, -0.08199978, -0.11502014, 0.048865527, 0.10926827, -0.9927862, -0.0069349124
1128029.966395791, 000961, 0.7071306, -0.07983779, -0.118348986, 0.049007088, 0.10644374, -0.993089, -0.006488482
1128029.999743083, 000962, 0.7039868, -0.07756863, -0.12171358, 0.04868153, 0.10435276, -0.99332947, -0.0060955225
1128030.033090416, 000963, 0.70077693, -0.07600473, -0.1247623, 0.048267834, 0.10245145, -0.99354833, -0.005962427
1128030.066437791, 000964, 0.69761246, -0.07497391, -0.1274412, 0.04763308, 0.10159112, -0.9936682, -0.00581122
1128030.099785125, 000965, 0.6946452, -0.07404051, -0.12993743, 0.046760127, 0.100733444, -0.99379885, -0.0054804822
1128030.133132458, 000966, 0.6927012, -0.07227521, -0.13247897, 0.046230737, 0.099544, -0.9939454, -0.0051162997
1128030.166479916, 000967, 0.690379, -0.07083607, -0.13486977, 0.04591435, 0.097828515, -0.99413186, -0.0048220223
1128030.199827125, 000968, 0.6878372, -0.069455676, -0.13730179, 0.045778953, 0.09608146, -0.9943095, -0.0046085874
1128030.2331745, 000969, 0.68586195, -0.06718066, -0.13975939, 0.045455262, 0.09415698, -0.9945085, -0.004594495
1128030.266521833, 000970, 0.68349266, -0.06521091, -0.14244342, 0.045399047, 0.0920686, -0.99470603, -0.0047078626
1128030.299869166, 000971, 0.6808158, -0.0634849, -0.14526422, 0.04562553, 0.09013151, -0.99487144, -0.0050390325
1128030.3332165, 000972, 0.6786174, -0.06150108, -0.14768358, 0.046046916, 0.08780907, -0.9950571, -0.005538037
1128030.366563875, 000973, 0.67617893, -0.059643492, -0.15043834, 0.046601783, 0.08539962, -0.9952383, -0.0060005137
1128030.399911166, 000974, 0.6736359, -0.057895344, -0.15336137, 0.047033466, 0.083034575, -0.99541545, -0.006420485
1128030.433258541, 000975, 0.67198443, -0.055236157, -0.15606844, 0.04733828, 0.08086401, -0.9955765, -0.006895577
1128030.466605875, 000976, 0.66965157, -0.05340259, -0.15893319, 0.047662947, 0.07886012, -0.99571836, -0.007361643
1128030.499953125, 000977, 0.66699004, -0.051916737, -0.16186088, 0.047895957, 0.0767393, -0.99587023, -0.0077080964
1128030.5333005, 000978, 0.66489387, -0.049710467, -0.16492169, 0.048040196, 0.07481571, -0.9960075, -0.00798708
1128030.566647791, 000979, 0.6622786, -0.048010655, -0.16787915, 0.04767127, 0.07285279, -0.9961696, -0.008121953
1128030.599995166, 000980, 0.6594291, -0.046513636, -0.17078611, 0.047097743, 0.07116025, -0.99631757, -0.008322781
1128030.6333425, 000981, 0.65743, -0.04503079, -0.17314841, 0.046613827, 0.069756694, -0.99643713, -0.008609639
1128030.666689875, 000982, 0.6547845, -0.043698113, -0.17583121, 0.046584293, 0.068071745, -0.9965503, -0.009137903
1128030.70003725, 000983, 0.6518363, -0.042471834, -0.17857637, 0.046766136, 0.06628168, -0.99665797, -0.009620178
1128030.733384458, 000984, 0.6494772, -0.041021276, -0.18167165, 0.047064785, 0.06446377, -0.9967596, -0.009977368
1128030.766731791, 000985, 0.64675325, -0.039710417, -0.18441944, 0.046793155, 0.0628519, -0.99687546, -0.009965558
1128030.80007925, 000986, 0.6438138, -0.03843004, -0.18700586, 0.046219602, 0.061712522, -0.99697465, -0.0098450985
1128030.833426583, 000987, 0.64134395, -0.036711194, -0.18948066, 0.046179544, 0.061052963, -0.9970186, -0.009687633
1128030.866773791, 000988, 0.63844436, -0.03521953, -0.19195476, 0.04613959, 0.05989812, -0.9970903, -0.0097056795
1128030.900121166, 000989, 0.63525796, -0.03384162, -0.19450498, 0.045943856, 0.058713175, -0.99716675, -0.010015171
1128030.9334685, 000990, 0.6326088, -0.032192487, -0.19707796, 0.04573886, 0.057320368, -0.9972514, -0.010582883
1128030.96681575, 000991, 0.6295602, -0.030670408, -0.19970895, 0.045678984, 0.055628978, -0.997343, -0.011212915
1128031.000163166, 000992, 0.6263927, -0.029132437, -0.20228863, 0.046089433, 0.05430792, -0.9973883, -0.011954391
1128031.033510458, 000993, 0.624116, -0.027095398, -0.20442186, 0.046728473, 0.052972056, -0.9974201, -0.012788905
1128031.066857875, 000994, 0.62110436, -0.025359271, -0.20682384, 0.046966534, 0.051463246, -0.9974818, -0.013253914
1128031.10020525, 000995, 0.61776984, -0.023702433, -0.20932984, 0.046982657, 0.04958656, -0.99757326, -0.013469603
1128031.133552458, 000996, 0.6146783, -0.021963835, -0.21134254, 0.047339298, 0.047896385, -0.99763787, -0.013549516
1128031.166899916, 000997, 0.6113364, -0.020353006, -0.21365063, 0.047474258, 0.04599164, -0.99772465, -0.013282569
1128031.200247125, 000998, 0.6079423, -0.01875952, -0.21605796, 0.04739315, 0.044151593, -0.9978188, -0.012728509
1128031.233594458, 000999, 0.6049145, -0.016818527, -0.21795326, 0.047106802, 0.04197266, -0.997935, -0.012040917
1128031.266941791, 001000, 0.60165673, -0.015051705, -0.2201596, 0.04657455, 0.039796952, -0.99805576, -0.01147293
1128031.300289166, 001001, 0.59828997, -0.013335942, -0.2224914, 0.046057407, 0.037991468, -0.9981551, -0.01102724
1128031.3336365, 001002, 0.5958861, -0.011546925, -0.22410162, 0.04574905, 0.03592858, -0.9982476, -0.010856546
1128031.366983833, 001003, 0.592968, -0.009716314, -0.22609435, 0.045872994, 0.033668797, -0.9983203, -0.010890437
1128031.400331166, 001004, 0.5900321, -0.007687919, -0.22814944, 0.046270937, 0.030617287, -0.9983998, -0.010928438
1128031.433678541, 001005, 0.58743334, -0.004756827, -0.22928141, 0.047034927, 0.027309192, -0.9984564, -0.011258383
1128031.467025791, 001006, 0.58490664, -0.0020703375, -0.23082025, 0.047588803, 0.02352593, -0.99852484, -0.011401722
1128031.500373125, 001007, 0.58246833, 0.0004871439, -0.23235399, 0.04799684, 0.020201785, -0.9985777, -0.011429006
1128031.533720458, 001008, 0.5816328, 0.002809219, -0.23245421, 0.048440855, 0.017811488, -0.9986017, -0.011438732
1128031.567067833, 001009, 0.580055, 0.0049656853, -0.2331008, 0.049423043, 0.015059996, -0.9986, -0.01133764
1128031.600415041, 001010, 0.57831186, 0.0068568094, -0.23377936, 0.05130801, 0.012780562, -0.99853814, -0.011214103
1128031.633762416, 001011, 0.577058, 0.007958552, -0.23405792, 0.053032476, 0.010875617, -0.99847716, -0.01061557
1128031.667109791, 001012, 0.57569546, 0.009459967, -0.23413199, 0.054867182, 0.008866375, -0.9984078, -0.009630402
1128031.700457125, 001013, 0.57446957, 0.011081155, -0.23389296, 0.057195347, 0.006851631, -0.99830407, -0.008405457
1128031.733804416, 001014, 0.5741046, 0.0129265515, -0.23317628, 0.060077358, 0.0045489157, -0.99815744, -0.007191259
1128031.767151791, 001015, 0.5736166, 0.0148306815, -0.23190838, 0.06323581, 0.0022996522, -0.99797946, -0.0057344264
1128031.800499166, 001016, 0.5733291, 0.016832598, -0.23014568, 0.06679418, -0.0002589966, -0.9977573, -0.0043406426
1128031.833846375, 001017, 0.57437676, 0.017822925, -0.2271255, 0.070917435, -0.00321588, -0.9974715, -0.0033133281
1128031.867193791, 001018, 0.57514685, 0.019327896, -0.22408433, 0.0757353, -0.005296513, -0.99711084, -0.002425624
1128031.900541083, 001019, 0.5761555, 0.02088244, -0.22067992, 0.08084363, -0.0067240223, -0.99670255, -0.0017248162
1128031.933888416, 001020, 0.57922626, 0.021262841, -0.21609287, 0.086090535, -0.007919956, -0.9962549, -0.0013100873
1128031.96723575, 001021, 0.5816862, 0.022294637, -0.21152622, 0.09159289, -0.009207162, -0.99575347, -0.0010269508
1128032.000583, 001022, 0.58424217, 0.023514275, -0.20674278, 0.09781319, -0.01072711, -0.9951464, -0.0010726987
1128032.033930375, 001023, 0.5881885, 0.023706531, -0.20109193, 0.10486597, -0.012455231, -0.99440753, -0.0013033181
1128032.067277666, 001024, 0.59218776, 0.024732819, -0.1954028, 0.11254484, -0.015097716, -0.993531, -0.0013622381
1128032.100625, 001025, 0.59630847, 0.026475038, -0.18961638, 0.120729156, -0.017818395, -0.99252486, -0.0011665621
1128032.133972416, 001026, 0.6008564, 0.028182771, -0.18316205, 0.12874834, -0.021205083, -0.99145025, -0.0007684153
1128032.167319625, 001027, 0.6056318, 0.030367557, -0.1768051, 0.13690086, -0.023750667, -0.9903, -0.000120409975
1128032.200667, 001028, 0.61065394, 0.032758225, -0.17024603, 0.14469711, -0.026181418, -0.9891291, 0.0009013424
1128032.234014375, 001029, 0.617439, 0.035066556, -0.1631093, 0.15208182, -0.028429115, -0.9879571, 0.0019118763
1128032.267361666, 001030, 0.6236875, 0.03738022, -0.1558887, 0.15918654, -0.030877903, -0.98676205, 0.0026218514
1128032.300709, 001031, 0.6296182, 0.039543606, -0.14863513, 0.1662064, -0.032457408, -0.98555213, 0.0029815917
1128032.334056333, 001032, 0.6351413, 0.041378517, -0.14075802, 0.17218798, -0.033570673, -0.9844861, 0.0033822467
1128032.367403666, 001033, 0.6411546, 0.04303776, -0.13361306, 0.17819901, -0.03463439, -0.983378, 0.0036418429
1128032.400750916, 001034, 0.6473143, 0.044502806, -0.12678619, 0.18381132, -0.035744015, -0.9823041, 0.0038049468
1128032.434098333, 001035, 0.6539003, 0.045796115, -0.120343864, 0.18903576, -0.035959516, -0.98130065, 0.0046258653
1128032.467445541, 001036, 0.6602032, 0.046974767, -0.11385119, 0.19524807, -0.03706907, -0.9800391, 0.005232286
1128032.500792916, 001037, 0.66615176, 0.047900178, -0.10738252, 0.202345, -0.03839398, -0.9785449, 0.005680072
1128032.53414025, 001038, 0.67334145, 0.049121257, -0.1000195, 0.20938909, -0.03927703, -0.9770247, 0.006024092
1128032.5674875, 001039, 0.67922455, 0.049485605, -0.09355123, 0.21623747, -0.040302597, -0.9754877, 0.006391006
1128032.600834875, 001040, 0.6844575, 0.049382117, -0.0874787, 0.2232504, -0.04115456, -0.9738695, 0.006620388
1128032.634182125, 001041, 0.6903951, 0.049978655, -0.07926965, 0.23033963, -0.04119533, -0.9722153, 0.0066359816
1128032.667529583, 001042, 0.6949813, 0.049754415, -0.07212363, 0.23705517, -0.040597167, -0.97062325, 0.006866019
1128032.700876791, 001043, 0.6985003, 0.049020525, -0.06572378, 0.24334092, -0.040148657, -0.96908194, 0.0073115705
1128032.734224083, 001044, 0.7029213, 0.04845913, -0.057852626, 0.24940541, -0.039310787, -0.9675681, 0.007970209
1128032.767571458, 001045, 0.705306, 0.047559064, -0.05103735, 0.25503352, -0.038001593, -0.9661464, 0.008654683
1128032.800918791, 001046, 0.70646507, 0.04654471, -0.044539843, 0.26061726, -0.03601854, -0.96472824, 0.008985431
1128032.834266166, 001047, 0.70809, 0.04657111, -0.036048904, 0.2660888, -0.03334716, -0.9633318, 0.008747933
1128032.867613458, 001048, 0.70847446, 0.04642221, -0.028617652, 0.27123106, -0.030957494, -0.96198267, 0.008047095
1128032.900960708, 001049, 0.70782775, 0.04622085, -0.022104725, 0.27601132, -0.028782515, -0.9606974, 0.007052632
1128032.934308, 001050, 0.70786554, 0.04632241, -0.014844046, 0.27985737, -0.026460655, -0.9596578, 0.0060525886
1128032.967655375, 001051, 0.7064417, 0.046506386, -0.008733644, 0.28324, -0.024568843, -0.9587197, 0.0052967463
1128033.001002708, 001052, 0.7040813, 0.046798702, -0.0030915178, 0.28637415, -0.02338407, -0.9578207, 0.004746483
1128033.03435, 001053, 0.70228064, 0.046998437, 0.003922295, 0.2891918, -0.021868432, -0.9570108, 0.004494348
1128033.067697375, 001054, 0.6989985, 0.047125343, 0.010027494, 0.29189777, -0.02021569, -0.9562256, 0.004438542
1128033.101044583, 001055, 0.6944963, 0.047099832, 0.015479878, 0.29411745, -0.01859928, -0.9555779, 0.0044614547
1128033.134392041, 001056, 0.69090897, 0.04685004, 0.022556813, 0.29601964, -0.017155515, -0.95501703, 0.004520332
1128033.167739291, 001057, 0.68564916, 0.046212856, 0.028381221, 0.29833648, -0.015389131, -0.95432526, 0.00466274
1128033.201086541, 001058, 0.6796988, 0.045196712, 0.03384157, 0.30090705, -0.013586223, -0.9535459, 0.0045153885
1128033.234434, 001059, 0.6747014, 0.04365785, 0.04018135, 0.30289716, -0.011791293, -0.95294166, 0.0040738042
1128033.26778125, 001060, 0.669106, 0.042030435, 0.045850012, 0.30335546, -0.010227289, -0.9528166, 0.0033826288
1128033.301128583, 001061, 0.6632667, 0.040350977, 0.050968487, 0.30279198, -0.008763805, -0.9530126, 0.0026901658
1128033.334475833, 001062, 0.65838295, 0.038098548, 0.05644643, 0.30198285, -0.0071671335, -0.9532844, 0.0019707247
1128033.36782325, 001063, 0.65277314, 0.035850707, 0.06125207, 0.30086538, -0.0054687075, -0.9536496, 0.0015886948
1128033.401170458, 001064, 0.6470561, 0.033727102, 0.065668985, 0.30004662, -0.004713938, -0.9539114, 0.0016680497
1128033.434517833, 001065, 0.6416223, 0.030419527, 0.07073731, 0.29975373, -0.004603717, -0.95400375, 0.001819798
1128033.467865166, 001066, 0.63619053, 0.027419318, 0.075147346, 0.29977491, -0.0040683583, -0.9539993, 0.001956498
1128033.5012125, 001067, 0.6306123, 0.024187496, 0.079089366, 0.2999227, -0.0018932094, -0.95395905, 0.0022147961
1128033.53455975, 001068, 0.62575454, 0.019249137, 0.08230372, 0.29945394, 0.00017627991, -0.95410794, 0.0022997702
1128033.567907083, 001069, 0.62067693, 0.014847799, 0.08576351, 0.2988074, 0.0018605147, -0.95430833, 0.0024910483
1128033.601254416, 001070, 0.6156943, 0.01063216, 0.08936343, 0.2988252, 0.0036806446, -0.9542964, 0.0028824224
1128033.634601666, 001071, 0.6111855, 0.006249029, 0.09299435, 0.29924786, 0.006440279, -0.9541463, 0.00373051
1128033.667949041, 001072, 0.60651296, 0.002553258, 0.09682952, 0.30118325, 0.0100842165, -0.9535018, 0.0046096896
1128033.701296333, 001073, 0.60174775, -0.00026622156, 0.100771904, 0.30486476, 0.013534275, -0.9522853, 0.00519472
1128033.734643583, 001074, 0.59739757, -0.0028545905, 0.104743496, 0.30884033, 0.017007552, -0.9509427, 0.006028472
1128033.767991, 001075, 0.5931942, -0.004569304, 0.10879181, 0.31260285, 0.019583987, -0.9496568, 0.0069201714
1128033.801338166, 001076, 0.5894216, -0.006135666, 0.1128777, 0.316272, 0.021587908, -0.94839305, 0.0075189
1128033.8346855, 001077, 0.58643, -0.007847048, 0.116899505, 0.31937405, 0.022973679, -0.9473176, 0.0078554675
1128033.868032875, 001078, 0.5838273, -0.009754099, 0.12102947, 0.32281724, 0.023870952, -0.9461269, 0.007948101
1128033.90138025, 001079, 0.5814571, -0.011893639, 0.1253455, 0.3271081, 0.025160048, -0.9446191, 0.007869641
1128033.934727583, 001080, 0.5808575, -0.014185718, 0.129947, 0.33176357, 0.027159518, -0.94294053, 0.007641933
1128033.968074791, 001081, 0.57958186, -0.016482575, 0.13485654, 0.33669296, 0.029775811, -0.9411074, 0.008250647
